,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
1720,002367,康力电梯,4.3578,82.6105,1.1386,316.1778,0.5447,660.9143
1721,002523,天桥起重,0.4435,811.7249,1.1375,316.4835,0.1916,1878.9144
1722,300368,汇金股份,1.2581,286.1458,1.1369,316.6505,0.3435,1048.0349
1723,000837,秦川机床,3.2791,109.7862,1.1361,316.8735,0.5577,645.5083
1724,600860,京城股份,2.1132,170.3578,1.1276,319.2621,0.5968,603.2172
1725,002613,北玻股份,1.4941,240.9477,1.1268,319.4888,0.2966,1213.7559
1726,000729,燕京啤酒,55.4816,6.4886,1.1216,320.97,1.1467,313.9444
1727,300323,华灿光电,1.0011,359.6044,1.1193,321.6296,0.3451,1043.1759
1728,600550,保变电气,1.0422,345.4231,1.1186,321.8309,0.3786,950.8716
1729,601186,中国铁建,2.9527,121.9223,1.1182,321.946,0.5443,661.4
1730,600100,同方股份,1.6355,220.1162,1.1177,322.09,0.4525,795.5801
1731,600536,中国软件,1.1704,307.5871,1.1173,322.2053,0.3514,1024.4735
1732,000779,三毛派神,2.1484,167.5666,1.117,322.2919,0.4745,758.6934
1733,002412,汉森制药,2.8841,124.8223,1.1165,322.4362,0.5699,631.6898
1734,000913,*ST钱江,1.1949,301.2804,1.1162,322.5228,0.5081,708.5219
1735,002167,东方锆业,1.2283,293.088,1.115,322.87,0.3814,943.8909
1736,600192,长城电工,0.9034,398.4946,1.1149,322.8989,0.4273,842.4994
1737,600838,上海九百,1.7446,206.351,1.1139,323.1888,0.3514,1024.4735
1738,600525,长园集团,0.8515,422.7833,1.1122,323.6828,0.46,782.6087
1739,002287,奇正藏药,8.3115,43.3135,1.1119,323.7701,0.3303,1089.9183
1740,300061,康耐特,2.5499,141.182,1.1088,324.6753,0.7366,488.732
1741,002377,国创高新,0.9495,379.1469,1.1085,324.7632,0.3137,1147.5932
1742,300205,天喻信息,1.0493,343.0859,1.1054,325.674,0.4052,888.4501
1743,600321,国栋建设,10.4695,34.3856,1.1031,326.353,0.7104,506.7568
1744,002517,恺英网络,1.1945,301.3813,1.1013,326.8864,0.459,784.3137
1745,002496,辉丰股份,2.7146,132.6162,1.1006,327.0943,0.5204,691.7756
1746,002147,新光圆成,0.9255,388.9789,1.1002,327.2132,0.3813,944.1385
1747,600572,康恩贝,3.444,104.5296,1.1001,327.243,0.7335,490.7975
1748,000055,方大集团,0.8696,413.9834,1.1,327.2727,0.4035,892.1933
1749,600582,天地科技,0.92,391.3043,1.0986,327.6898,0.3732,964.6302
1750,002643,万润股份,2.9903,120.3893,1.0974,328.0481,0.586,614.3345
1751,300420,五洋科技,1.1918,302.0641,1.0957,328.5571,0.4038,891.5305
1752,600399,抚顺特钢,3.2488,110.8101,1.0933,329.2783,0.4269,843.2888
1753,300285,国瓷材料,1.4978,240.3525,1.0892,330.5178,0.3596,1001.1123
1754,600520,*ST中发,1.1475,313.7255,1.088,330.8824,0.279,1290.3226
1755,603799,华友钴业,9.1347,39.4102,1.0875,331.0345,0.6802,529.2561
1756,002112,三变科技,0.9245,389.3997,1.0868,331.2477,0.4542,792.6024
1757,002466,天齐锂业,8.8617,40.6243,1.0864,331.3697,0.5663,635.7055
1758,601069,西部黄金,235.9381,1.5258,1.0848,331.8584,0.8989,400.4895
1759,603001,奥康国际,1.4104,255.2467,1.0828,332.4714,0.3754,958.9771
1760,000023,深天地A,0.8371,430.0561,1.0801,333.3025,0.3893,924.7367
1761,000657,中钨高新,3.5269,102.0726,1.0799,333.3642,0.603,597.0149
1762,002283,天润曲轴,2.0271,177.5936,1.0797,333.426,0.5244,686.4989
1763,000760,斯太尔,1.6894,213.0934,1.0794,333.5186,0.236,1525.4237
1764,000611,*ST天首,0.3028,1188.9036,1.0793,333.5495,0.0525,6857.1429
1765,000528,柳工,1.7866,201.5001,1.0765,334.4171,0.381,944.8819
1766,601226,华电重工,2.2559,159.5815,1.0762,334.5103,0.5824,618.1319
1767,600268,国电南自,0.4206,855.9201,1.0758,334.6347,0.2281,1578.2552
1768,002634,棒杰股份,2.3294,154.5462,1.0747,334.9772,0.5729,628.3819
1769,002535,林州重机,0.9473,380.0274,1.0742,335.1331,0.3438,1047.1204
1770,002225,濮耐股份,0.9989,360.3964,1.0738,335.258,0.4988,721.7322
1771,002265,西仪股份,1.9152,187.9699,1.0729,335.5392,0.5278,682.0765
1772,600599,熊猫金控,1.7449,206.3155,1.0707,336.2286,0.1564,2301.7903
1773,300409,道氏技术,1.8186,197.9545,1.0703,336.3543,0.5902,609.9627
1774,300268,万福生科,5.5191,65.228,1.07,336.4486,0.3347,1075.5901
1775,002376,新北洋,0.8246,436.5753,1.0691,336.7318,0.3256,1105.6511
1776,002026,山东威达,2.0493,175.6697,1.0672,337.3313,0.3559,1011.5201
1777,600488,天药股份,3.3238,108.3098,1.0662,337.6477,0.4717,763.1969
1778,002490,山东墨龙,2.3135,155.6084,1.0654,337.9013,0.4978,723.182
1779,600594,益佰制药,6.1383,58.6482,1.0642,338.2823,0.5114,703.9499
1780,300055,万邦达,0.9555,376.7661,1.0622,338.9192,0.1856,1939.6552
1781,600352,浙江龙盛,3.1633,113.8052,1.0611,339.2706,0.7041,511.291
1782,000820,金城股份,3.0432,118.2965,1.0593,339.8471,0.535,672.8972
1783,601999,出版传媒,1.5897,226.4578,1.0569,340.6188,0.3509,1025.9333
1784,601390,中国中铁,2.2084,163.0139,1.0527,341.9778,0.533,675.4221
1785,600783,鲁信创投,2.5297,142.3094,1.0526,342.0103,0.2279,1579.6402
1786,002177,御银股份,1.4084,255.6092,1.0502,342.7918,0.5462,659.0992
1787,600704,物产中大,19.5319,18.4314,1.0501,342.8245,0.7641,471.1425
1788,300102,乾照光电,0.5659,636.1548,1.0487,343.2822,0.1477,2437.3731
1789,002714,牧原股份,,,1.0367,347.2557,0.7476,481.5409
1790,000795,英洛华,1.2758,282.1759,1.0361,347.4568,0.3632,991.1894
1791,002587,奥拓电子,2.8333,127.0603,1.0358,347.5574,0.3162,1138.5199
1792,002645,华宏科技,3.0376,118.5146,1.033,348.4995,0.2899,1241.8075
1793,002559,亚威股份,4.806,74.9064,1.0327,348.6008,0.4054,888.0118
1794,002387,黑牛食品,7.2111,49.923,1.0325,348.6683,0.4528,795.053
1795,300319,麦捷科技,1.4233,252.9333,1.0324,348.7021,0.3613,996.4019
1796,002164,宁波东力,0.633,568.7204,1.0322,348.7696,0.3717,968.523
1797,300283,温州宏丰,2.4475,147.0889,1.0309,349.2094,0.5988,601.2024
1798,300005,探路者,8.3366,43.1831,1.03,349.5146,0.5975,602.5105
1799,600703,三安光电,2.0507,175.5498,1.0288,349.9222,0.3353,1073.6654
1800,002149,西部材料,2.4402,147.5289,1.0259,350.9114,0.5534,650.524
1801,000525,红太阳,5.6684,63.51,1.0246,351.3566,0.6049,595.1397
1802,601890,亚星锚链,2.0617,174.6132,1.0206,352.7337,0.2749,1309.5671
1803,300150,世纪瑞尔,0.4519,796.6364,1.0206,352.7337,0.0792,4545.4545
1804,600624,复旦复华,8.2505,43.6337,1.02,352.9412,0.5963,603.723
1805,601700,风范股份,1.8984,189.6334,1.0156,354.4703,0.3528,1020.4082
1806,300076,GQY视讯,0.88,409.0909,1.0144,354.8896,0.1521,2366.8639
1807,002395,双象股份,2.8134,127.9591,1.014,355.0296,0.487,739.2197
1808,600289,亿阳信通,0.9401,382.938,1.013,355.3801,0.2279,1579.6402
1809,600108,亚盛集团,1.7103,210.4894,1.0116,355.8719,0.2705,1330.8688
1810,000917,电广传媒,14.3618,25.0665,1.0116,355.8719,0.4257,845.666
1811,300340,科恒股份,0.9753,369.1172,1.0113,355.9775,0.2145,1678.3217
1812,600416,湘电股份,0.5621,640.4554,1.0113,355.9775,0.289,1245.6747
1813,002309,中利科技,0.7091,507.6858,1.0106,356.224,0.3177,1133.1445
1814,600285,羚锐制药,41.6295,8.6477,1.0082,357.072,0.5155,698.3511
1815,600078,澄星股份,12.688,28.3733,1.008,357.1429,0.5713,630.1418
1816,002028,思源电气,0.8105,444.1703,1.0079,357.1783,0.3272,1100.2445
1817,600800,天津磁卡,0.9394,383.2233,1.0059,357.8885,0.2124,1694.9153
1818,002205,国统股份,0.7139,504.2723,1.0052,358.1377,0.287,1254.3554
1819,603077,和邦生物,2.9877,120.494,1.0028,358.9948,0.4185,860.2151
1820,002269,美邦服饰,10.6238,33.8862,1.0027,359.0306,0.7631,471.7599
1821,000532,力合股份,1.2982,277.307,1.0021,359.2456,0.245,1469.3878
1822,000821,京山轻机,1.8772,191.775,1.0015,359.4608,0.4319,833.5263
1823,300384,三联虹普,9.0236,39.8954,1.0012,359.5685,0.3478,1035.0776
1824,000157,中联重科,0.499,721.4429,0.9997,360.108,0.1958,1838.6108
1825,002570,贝因美,6.8789,52.3339,0.9973,360.9746,0.778,462.7249
1826,002288,超华科技,1.1296,318.6969,0.9951,361.7727,0.3942,913.242
1827,002373,千方科技,2.2969,156.733,0.9939,362.2095,0.5704,631.136
1828,000423,东阿阿胶,8.2823,43.4662,0.9939,362.2095,0.4003,899.3255
1829,002526,山东矿机,0.7869,457.4914,0.9928,362.6108,0.3431,1049.2568
1830,300314,戴维医疗,7.1622,50.2639,0.992,362.9032,0.2162,1665.1249
1831,002065,东华软件,0.9147,393.5717,0.9905,363.4528,0.3886,926.4025
1832,603988,中电电机,1.3852,259.8903,0.9895,363.8201,0.4472,805.0089
1833,300140,启源装备,0.9105,395.3871,0.9882,364.2987,0.1678,2145.4112
1834,300263,隆华节能,0.6819,527.9366,0.9879,364.4094,0.3227,1115.5872
1835,002001,新和成,2.4765,145.3664,0.9879,364.4094,0.41,878.0488
1836,300300,汉鼎宇佑,1.615,222.9102,0.9877,364.4831,0.4351,827.396
1837,601126,四方股份,0.5685,633.2454,0.9865,364.9265,0.3414,1054.4815
1838,000839,中信国安,0.9764,368.7014,0.9856,365.2597,0.2156,1669.7588
1839,002175,东方网络,1.191,302.267,0.9834,366.0769,0.23,1565.2174
1840,300163,先锋新材,1.8112,198.7633,0.9815,366.7855,0.5127,702.165
1841,002663,普邦园林,2.0938,171.9362,0.9813,366.8603,0.507,710.0592
1842,601996,丰林集团,5.1105,70.4432,0.9788,367.7973,0.4737,759.9747
1843,600756,浪潮软件,1.3175,273.2448,0.9787,367.8349,0.4217,853.6875
1844,300155,安居宝,1.5734,228.8039,0.978,368.0982,0.2187,1646.0905
1845,600978,宜华生活,2.1975,163.8225,0.9777,368.2111,0.4124,872.9389
1846,601100,恒立液压,2.4184,148.8587,0.9761,368.8147,0.2945,1222.4109
1847,600103,青山纸业,3.1409,114.6168,0.9757,368.9659,0.5081,708.5219
1848,600055,华润万东,1.37,262.7737,0.9749,369.2686,0.4334,830.6414
1849,002605,姚记扑克,32.2115,11.1761,0.9739,369.6478,0.5605,642.2837
1850,002029,七匹狼,2.6682,134.9224,0.9698,371.2106,0.2089,1723.3126
1851,600851,海欣股份,1.5214,236.6242,0.9675,372.093,0.4398,818.5539
1852,600764,中电广通,1.3015,276.6039,0.9664,372.5166,0.3925,917.1975
1853,600530,交大昂立,3.3098,108.7679,0.9663,372.5551,0.5743,626.8501
1854,002017,东信和平,2.4896,144.6015,0.965,373.057,0.5594,643.5467
1855,601669,中国电建,3.3968,105.9821,0.9645,373.2504,0.4986,722.0217
1856,300047,天源迪科,0.7957,452.4318,0.9639,373.4827,0.3671,980.6592
1857,603315,福鞍股份,1.136,316.9014,0.9629,373.8706,0.4137,870.1958
1858,300177,中海达,1.1383,316.2611,0.9626,373.9871,0.3336,1079.1367
1859,600305,恒顺醋业,6.7785,53.1091,0.9625,374.026,0.5208,691.2442
1860,600611,大众交通,10.0007,35.9975,0.9607,374.7268,0.318,1132.0755
1861,600153,建发股份,9.6764,37.2039,0.96,375.0,0.6612,544.4646
1862,601668,中国建筑,3.8141,94.3866,0.9574,376.0184,0.5752,625.8693
1863,600392,盛和资源,5.7318,62.8075,0.9574,376.0184,0.4438,811.1762
1864,300232,洲明科技,2.2234,161.9142,0.9567,376.2935,0.6151,585.2707
1865,300440,运达科技,0.3375,1066.6667,0.9556,376.7267,0.2222,1620.162
1866,600589,广东榕泰,1.1197,321.5147,0.9539,377.3981,0.3381,1064.7737
1867,000622,*ST恒立,0.8871,405.8167,0.9532,377.6752,0.1076,3345.7249
1868,300400,劲拓股份,1.337,269.2595,0.9492,379.2668,0.5457,659.7031
1869,002083,孚日股份,5.9487,60.5174,0.949,379.3467,0.7864,457.7823
1870,300274,阳光电源,0.728,494.5055,0.9486,379.5066,0.2787,1291.7115
1871,300077,国民技术,1.0796,333.4568,0.9439,381.3963,0.0845,4260.355
1872,300184,力源信息,5.4405,66.1704,0.9434,381.5985,0.6343,567.5548
1873,000617,*ST济柴,0.5525,651.5837,0.9432,381.6794,0.3249,1108.0332
1874,002021,中捷资源,1.6435,219.0447,0.9425,381.9629,0.2328,1546.3918
1875,002687,乔治白,2.0479,175.7898,0.9387,383.5091,0.4932,729.927
1876,300119,瑞普生物,0.8644,416.4739,0.9322,386.1832,0.2774,1297.765
1877,601179,中国西电,0.886,406.3205,0.9297,387.2217,0.261,1379.3103
1878,600432,*ST吉恩,6.8185,52.7975,0.9263,388.643,0.155,2322.5806
1879,002651,利君股份,2.0277,177.5411,0.926,388.7689,0.2168,1660.5166
1880,600172,黄河旋风,2.0267,177.6287,0.9239,389.6526,0.5277,682.2058
1881,000623,吉林敖东,3.8243,94.1349,0.9224,390.2862,0.4123,873.1506
1882,300094,国联水产,2.0,180.0,0.9223,390.3285,0.5775,623.3766
1883,600829,人民同泰,2.0021,179.8112,0.9223,390.3285,0.4712,764.0068
1884,300416,苏试试验,1.4149,254.4349,0.9222,390.3709,0.4956,726.3923
1885,300046,台基股份,2.2684,158.7022,0.9202,391.2193,0.1672,2153.11
1886,000929,兰州黄河,18.9269,19.0205,0.9201,391.2618,0.4488,802.139
1887,300367,东方网力,0.9051,397.7461,0.9166,392.7558,0.2634,1366.7426
1888,002657,中科金财,8.4146,42.7828,0.9165,392.7987,0.4708,764.6559
1889,000762,西藏矿业,1.2404,290.229,0.9155,393.2277,0.119,3025.2101
1890,300202,聚龙股份,0.6404,562.1487,0.9152,393.3566,0.2697,1334.8165
1891,000546,金圆股份,4248.7269,0.0847,0.9151,393.3996,0.3899,923.3137
1892,300007,汉威电子,1.0443,344.7285,0.9102,395.5175,0.3196,1126.408
1893,002393,力生制药,6.4756,55.5933,0.9084,396.3012,0.2613,1377.7268
1894,002598,山东章鼓,1.7722,203.1373,0.9082,396.3885,0.3954,910.4704
1895,002530,丰东股份,1.4918,241.3192,0.9066,397.088,0.3512,1025.0569
1896,300045,华力创通,0.7942,453.2863,0.9064,397.1756,0.2845,1265.3779
1897,002121,科陆电子,0.6988,515.1689,0.9053,397.6582,0.3359,1071.7475
1898,002491,通鼎互联,1.4814,243.0134,0.9038,398.3182,0.4519,796.6364
1899,002488,金固股份,3.2567,110.5413,0.9034,398.4946,0.4167,863.9309
1900,600521,华海药业,1.9013,189.3441,0.902,399.1131,0.477,754.717
1901,002608,*ST舜船,6.1117,58.9034,0.9012,399.4674,0.3441,1046.2075
1902,002270,华明装备,1.4407,249.8785,0.8998,400.0889,0.3466,1038.6613
1903,600233,大杨创世,3.8423,93.6939,0.8979,400.9355,0.2949,1220.7528
1904,300247,乐金健康,1.8245,197.3143,0.8962,401.696,0.3396,1060.0707
1905,600990,四创电子,0.8865,406.0914,0.8951,402.1897,0.2792,1289.3983
1906,600613,神奇制药,1.4576,246.9813,0.8946,402.4145,0.4569,787.9186
1907,000713,丰乐种业,6.618,54.3971,0.894,402.6846,0.4946,727.8609
1908,000973,佛塑科技,5.2637,68.393,0.8921,403.5422,0.5911,609.034
1909,600692,亚通股份,7.3474,48.9969,0.8913,403.9044,0.4737,759.9747
1910,300138,晨光生物,6.6429,54.1932,0.8906,404.2219,0.6454,557.7936
1911,300280,南通锻压,5.5729,64.5983,0.8892,404.8583,0.4257,845.666
1912,002674,兴业科技,3.4025,105.8046,0.889,404.9494,0.4965,725.0755
1913,002582,好想你,3.459,104.0763,0.8884,405.2229,0.5043,713.8608
1914,300195,长荣股份,1.2707,283.3084,0.8881,405.3598,0.2845,1265.3779
1915,002293,罗莱生活,8.3443,43.1432,0.8878,405.4967,0.5538,650.0542
1916,300131,英唐智控,1.5543,231.6155,0.8876,405.5881,0.3691,975.3454
1917,002199,*ST东晶,2.1254,169.3799,0.8834,407.5164,0.4737,759.9747
1918,300204,舒泰神,2.4642,146.092,0.8832,407.6087,0.3911,920.4807
1919,300161,华中数控,0.9738,369.6858,0.8814,408.4411,0.258,1395.3488
1920,300161,华中数控,0.9738,369.6858,0.8814,408.4411,0.258,1395.3488
1921,000852,石化机械,1.0828,332.4714,0.8808,408.7193,0.4961,725.6601
1922,300194,福安药业,3.8818,92.7405,0.8807,408.7658,0.1995,1804.5113
1923,601515,东风股份,1.7971,200.3227,0.879,409.5563,0.4708,764.6559
1924,600199,金种子酒,16.8304,21.3899,0.879,409.5563,0.4241,848.8564
1925,600306,*ST商城,61.9426,5.8118,0.8784,409.8361,0.4694,766.9365
1926,300306,远方光电,24.102,14.9365,0.8769,410.5371,0.1042,3454.8944
1927,002603,以岭药业,5.3303,67.5384,0.8768,410.5839,0.5543,649.4678
1928,300129,泰胜风能,1.4323,251.344,0.8767,410.6308,0.3553,1013.2283
1929,300230,永利股份,1.9138,188.1074,0.8741,411.8522,0.3844,936.5245
1930,300090,盛运环保,0.5649,637.2809,0.8733,412.2295,0.2154,1671.3092
1931,002485,希努尔,0.9403,382.8565,0.8717,412.9861,0.3632,991.1894
1932,000590,启迪古汉,3.6548,98.5006,0.8716,413.0335,0.3521,1022.4368
1933,601339,百隆东方,5.8848,61.1746,0.8712,413.2231,0.3787,950.6205
1934,300016,北陆药业,1.5007,239.8881,0.8703,413.6505,0.4284,840.3361
1935,002340,格林美,2.7776,129.6083,0.8688,414.3646,0.4376,822.6691
1936,603688,石英股份,1.7269,208.466,0.8684,414.5555,0.38,947.3684
1937,002630,华西能源,0.9297,387.2217,0.8683,414.6032,0.3648,986.8421
1938,601177,杭齿前进,2.744,131.1953,0.8678,414.8421,0.5848,615.5951
1939,000682,东方电子,1.0158,354.4005,0.8666,415.4166,0.4055,887.7928
1940,002278,神开股份,0.7039,511.4363,0.8664,415.5125,0.2826,1273.8854
1941,002337,赛象科技,1.6292,220.9673,0.8657,415.8484,0.243,1481.4815
1942,600590,泰豪科技,0.8152,441.6094,0.8643,416.522,0.3068,1173.4029
1943,000777,中核科技,1.6997,211.8021,0.8642,416.5702,0.471,764.3312
1944,600425,青松建化,1.9535,184.2846,0.8641,416.6184,0.3775,953.6424
1945,002483,润邦股份,3.9706,90.6664,0.8583,419.4338,0.4824,746.2687
1946,600498,烽火通信,1.3214,272.4383,0.858,419.5804,0.4103,877.4068
1947,000606,*ST易桥,2.9588,121.6709,0.8572,419.972,0.3044,1182.6544
1948,600796,钱江生化,2.9523,121.9388,0.857,420.07,0.4414,815.5868
1949,300122,智飞生物,1.0801,333.3025,0.8555,420.8065,0.2221,1620.8915
1950,002621,三垒股份,6.4573,55.7509,0.8545,421.299,0.1107,3252.0325
1951,002355,兴民智通,3.9705,90.6687,0.8536,421.7432,0.4292,838.7698
1952,002363,隆基机械,2.1457,167.7774,0.8463,425.3811,0.4892,735.8953
1953,300406,九强生物,1.2917,278.7025,0.8448,426.1364,0.4736,760.1351
1954,600815,厦工股份,0.5304,678.733,0.8445,426.2877,0.27,1333.3333
1955,002140,东华科技,1.3523,266.2131,0.8442,426.4392,0.2059,1748.4216
1956,600243,青海华鼎,1.1224,320.7413,0.8433,426.8943,0.3796,948.3667
1957,300222,科大智能,1.108,324.9097,0.8421,427.5027,0.271,1328.4133
1958,600681,百川能源,8.7392,41.1937,0.8421,427.5027,0.6325,569.17
1959,002472,双环传动,2.3657,152.1748,0.8411,428.0109,0.59,610.1695
1960,002633,申科股份,0.7299,493.2182,0.8406,428.2655,0.2808,1282.0513
1961,601002,晋亿实业,1.8533,194.2481,0.8398,428.6735,0.5768,624.1331
1962,600355,精伦电子,1.6886,213.1944,0.838,429.5943,0.4903,734.2443
1963,600781,辅仁药业,2.3004,156.4945,0.8354,430.9313,0.4734,760.4563
1964,002693,双成药业,18.1401,19.8455,0.8343,431.4995,0.1094,3290.6764
1965,002326,永太科技,2.1369,168.4683,0.8339,431.7064,0.5799,620.7967
1966,600372,中航电子,0.76,473.6842,0.832,432.6923,0.3071,1172.2566
1967,000595,宝塔实业,0.5985,601.5038,0.8308,433.3173,0.2834,1270.2893
1968,600201,生物股份,2.1609,166.5973,0.8283,434.6251,0.4204,856.3273
1969,000792,盐湖股份,7.8239,46.0129,0.8277,434.9402,0.37,972.973
1970,300064,豫金刚石,0.9828,366.3004,0.8268,435.4136,0.2696,1335.3116
1971,603699,纽威股份,1.2471,288.6697,0.8254,436.1522,0.4787,752.0368
1972,300175,朗源股份,3.4528,104.2632,0.8239,436.9462,0.5982,601.8054
1973,002397,梦洁股份,3.4793,103.4691,0.8229,437.4772,0.6601,545.3719
1974,300296,利亚德,0.9433,381.6389,0.8228,437.5304,0.3563,1010.3845
1975,600603,*ST兴业,1.0356,347.6246,0.82,439.0244,0.164,2195.122
1976,600125,铁龙物流,10.8731,33.1092,0.8185,439.829,0.5216,690.184
1977,300210,森远股份,0.8048,447.3161,0.8176,440.3131,0.3116,1155.3273
1978,002168,深圳惠程,0.8681,414.6988,0.8172,440.5286,0.2094,1719.1977
1979,002639,雪人股份,1.0887,330.6696,0.817,440.6365,0.2798,1286.6333
1980,002632,道明光学,2.8478,126.4134,0.816,441.1765,0.5323,676.3104
1981,000035,中国天楹,1.6304,220.8047,0.8158,441.2846,0.582,618.5567
1982,002008,大族激光,1.4241,252.7912,0.8132,442.6955,0.5122,702.8504
1983,300351,永贵电器,1.1839,304.0797,0.8116,443.5683,0.2027,1776.0237
1984,000931,中关村,0.777,463.3205,0.8102,444.3347,0.3243,1110.0833
1985,002399,海普瑞,2.7619,130.3451,0.81,444.4444,0.1296,2777.7778
1986,600405,动力源,0.6104,589.7772,0.809,444.9938,0.3134,1148.6918
1987,600010,包钢股份,10.8988,33.0312,0.8085,445.269,0.5028,715.9905
1988,002715,登云股份,1.2352,291.4508,0.8063,446.4839,0.3776,953.3898
1989,000928,中钢国际,2.0585,174.8846,0.8058,446.761,0.4982,722.6014
1990,002259,升达林业,4.0742,88.3609,0.8031,448.263,0.2855,1260.9457
1991,600579,天华院,0.6071,592.983,0.8018,448.9898,0.288,1250.0
1992,600343,航天动力,0.8643,416.522,0.8015,449.1578,0.2037,1767.3049
1993,600200,江苏吴中,6.5965,54.5744,0.7989,450.6196,0.5164,697.134
1994,300228,富瑞特装,1.4034,256.5199,0.7981,451.0713,0.4541,792.7769
1995,002202,金风科技,0.5224,689.1271,0.7967,451.8639,0.2128,1691.7293
1996,002342,巨力索具,1.0222,352.1816,0.7963,452.0909,0.3202,1124.2973
1997,000980,金马股份,1.1951,301.23,0.7936,453.629,0.2425,1484.5361
1998,002307,北新路桥,1.2874,279.6334,0.7935,453.6862,0.3249,1108.0332
1999,000676,智度股份,1.1444,314.5753,0.7925,454.2587,0.3586,1003.9041
2000,300270,中威电子,0.5166,696.8641,0.7917,454.7177,0.1843,1953.337
2001,603126,中材节能,2.1493,167.4964,0.7849,458.6572,0.4641,775.6949
2002,000568,泸州老窖,314.0743,1.1462,0.7838,459.3008,0.3334,1079.784
2003,002609,捷顺科技,2.5079,143.5464,0.7816,460.5937,0.2388,1507.5377
2004,600571,信雅达,1.479,243.4077,0.7803,461.361,0.5501,654.4265
2005,002552,宝鼎科技,1.2499,288.023,0.7788,462.2496,0.3795,948.6166
2006,600039,四川路桥,14.1385,25.4624,0.7788,462.2496,0.454,792.9515
2007,300213,佳讯飞鸿,1.3351,269.6427,0.7781,462.6655,0.3337,1078.8133
2008,300425,环能科技,0.8665,415.4645,0.7777,462.9034,0.3461,1040.1618
2009,600326,西藏天路,1.0752,334.8214,0.7754,464.2765,0.3112,1156.8123
